Year,Nationality,Placement State,Placement City,Value
2016,Eritrea,Florida,Orlando,13
2016,Eritrea,Florida,Tallahassee,2
2016,Eritrea,Florida,Tampa,14
2016,Eritrea,Georgia,Atlanta,35
2016,Eritrea,Georgia,Clarkston,10
2016,Eritrea,Georgia,Stone Mountain,18
2016,Eritrea,Idaho,Boise,3
2016,Eritrea,Idaho,Twin Falls,9
2016,Eritrea,Illinois,Aurora,6
2016,Eritrea,Illinois,Chicago,39
2016,Eritrea,Illinois,Glen Ellyn,1
2016,Eritrea,Illinois,Rockford,15
2016,Eritrea,Indiana,Indianapolis,33
2016,Eritrea,Iowa,Des Moines,42
2016,Eritrea,Iowa,Ottumwa,1
2016,Eritrea,Kansas,Kansas City,1
2016,Eritrea,Kansas,Wichita,42
2016,Eritrea,Kentucky,Bowling Green,3
2016,Eritrea,Kentucky,Louisville,22
2016,Eritrea,Louisiana,Baton Rouge,3
2016,Eritrea,Maine,Portland,4
2016,Eritrea,Maryland,Aberdeen,1
2016,Eritrea,Maryland,Baltimore,104
2016,Eritrea,Maryland,Riverdale,14
2016,Eritrea,Maryland,Silver Spring,18
2016,Eritrea,Massachusetts,Boston,12
2016,Eritrea,Massachusetts,Dorchester,2
2016,Eritrea,Massachusetts,Lowell,5
2016,Eritrea,Massachusetts,South Boston,7
2016,Eritrea,Massachusetts,Springfield,9
2016,Eritrea,Massachusetts,Waltham,1
2016,Eritrea,Massachusetts,West Springfield,1
2016,Eritrea,Massachusetts,Worcester,19
2016,Eritrea,Michigan,Clinton Township,6
2016,Eritrea,Michigan,Grand Rapids,37
2016,Eritrea,Michigan,Kalamazoo,1
2016,Eritrea,Michigan,Lansing,14
2016,Eritrea,Minnesota,Minneapolis,21
2016,Eritrea,Minnesota,Saint Paul,5
2016,Eritrea,Mississippi,Jackson,5
2016,Eritrea,Missouri,Columbia,36
2016,Eritrea,Missouri,Kansas City,15
2016,Eritrea,Missouri,Saint Joseph,3
2016,Eritrea,Missouri,Saint Louis,34
2016,Eritrea,Montana,Missoula,12
2016,Eritrea,Nebraska,Omaha,8
2016,Eritrea,Nevada,Las Vegas,67
2016,Eritrea,New Jersey,Cherry Hill,4
2016,Eritrea,New Jersey,Jersey City,19
2016,Eritrea,New York,Bronx,1
2016,Eritrea,New York,Buffalo,22
2016,Eritrea,New York,New York,1
2016,Eritrea,New York,Rochester,19
2016,Eritrea,New York,Syracuse,12
2016,Eritrea,North Carolina,Charlotte,13
2016,Eritrea,North Carolina,Durham,21
2016,Eritrea,North Carolina,Greensboro,36
2016,Eritrea,North Carolina,High Point,13
2016,Eritrea,North Carolina,Raleigh,15
2016,Eritrea,North Carolina,Winston-Salem,9
2016,Eritrea,North Dakota,Fargo,2
2016,Eritrea,Ohio,Cincinnati,19
2016,Eritrea,Ohio,Cleveland,8
2016,Eritrea,Ohio,Columbus,26
2016,Eritrea,Ohio,Dayton,25
2016,Eritrea,Oklahoma,Guymon,17
2016,Eritrea,Oklahoma,Oklahoma City,3
2016,Eritrea,Oregon,Portland,28
2016,Eritrea,Pennsylvania,Allentown,28
2016,Eritrea,Pennsylvania,Erie,12
2016,Eritrea,Pennsylvania,Harrisburg,2
2016,Eritrea,Pennsylvania,Lancaster,14
2016,Eritrea,Pennsylvania,Philadelphia,12
2016,Eritrea,Pennsylvania,Scranton,5
2016,Eritrea,Rhode Island,Providence,3
2016,Eritrea,South Carolina,Columbia,16
2016,Eritrea,South Dakota,Sioux Falls,30
2016,Eritrea,Tennessee,Memphis,1
2016,Eritrea,Tennessee,Nashville,19
2016,Eritrea,Texas,Austin,19
2016,Eritrea,Texas,Dallas,40
2016,Eritrea,Texas,Fort Worth,31
2016,Eritrea,Texas,Houston,32
2016,Eritrea,Texas,Missouri City,2
2016,Eritrea,Texas,San Antonio,30
2016,Eritrea,Texas,San Marcos,1
2016,Eritrea,Texas,Sugar Land,1
2016,Eritrea,Utah,Logan,5
2016,Eritrea,Utah,Salt Lake City,46
2016,Eritrea,Virginia,Alexandria,5
2016,Eritrea,Virginia,Falls Church,8
2016,Eritrea,Virginia,Harrisonburg,21
2016,Eritrea,Virginia,Newport News,10
2016,Eritrea,Virginia,Richmond,7
2016,Eritrea,Virginia,Roanoke,1
2016,Eritrea,Virginia,Springfield,3
2016,Eritrea,Washington,Kent,7
2016,Eritrea,Washington,Renton,8
2016,Eritrea,Washington,Seattle,77
2016,Eritrea,Washington,Spokane,6
2016,Eritrea,Washington,Vancouver,5
2016,Eritrea,West Virginia,Moorefield,8
2016,Eritrea,Wisconsin,Milwaukee,24
2016,Ethiopia,Alaska,Anchorage,6
2016,Ethiopia,Arizona,Glendale,16
2016,Ethiopia,Arizona,Mesa,2
2016,Ethiopia,Arizona,Phoenix,35
2016,Ethiopia,Arizona,Tucson,14
2016,Ethiopia,California,Orange,2
2016,Ethiopia,California,San Diego,67
2016,Ethiopia,California,San Jose,3
2016,Ethiopia,Colorado,Aurora,4
2016,Ethiopia,Colorado,Colorado Springs,3
2016,Ethiopia,Colorado,Denver,35
2016,Ethiopia,Colorado,Fort Morgan,1
2016,Ethiopia,Colorado,Greeley,6
2016,Ethiopia,Connecticut,Bridgeport,6
2016,Ethiopia,Connecticut,Hartford,4
2016,Ethiopia,Connecticut,New Haven,2
2016,Ethiopia,Florida,Clearwater,5
2016,Ethiopia,Florida,Jacksonville,5
2016,Ethiopia,Florida,Lauderdale Lakes,2
2016,Ethiopia,Florida,Orlando,3
2016,Ethiopia,Florida,Tampa,26
2016,Ethiopia,Georgia,Atlanta,30
2016,Ethiopia,Georgia,Clarkston,5
2016,Ethiopia,Georgia,Snellville,1
2016,Ethiopia,Georgia,Stone Mountain,4
2016,Ethiopia,Idaho,Boise,4
2016,Ethiopia,Idaho,Twin Falls,3
2016,Ethiopia,Illinois,Carol Stream,1
2016,Ethiopia,Illinois,Chicago,33
2016,Ethiopia,Illinois,Rockford,9
2016,Ethiopia,Indiana,Indianapolis,11
2016,Ethiopia,Indiana,Speedway,1
2016,Ethiopia,Iowa,Des Moines,9
2016,Ethiopia,Iowa,Iowa City,2
2016,Ethiopia,Kansas,Dodge City,1
2016,Ethiopia,Kansas,Wichita,21
2016,Ethiopia,Kentucky,Henderson,3
2016,Ethiopia,Kentucky,Louisville,10
2016,Ethiopia,Kentucky,Owensboro,2
2016,Ethiopia,Louisiana,Baton Rouge,2
2016,Ethiopia,Maine,Lewiston,3
2016,Ethiopia,Maine,Portland,31
2016,Ethiopia,Maryland,Baltimore,22
2016,Ethiopia,Maryland,Dundalk,1
2016,Ethiopia,Maryland,Riverdale,8
2016,Ethiopia,Maryland,Silver Spring,20
2016,Ethiopia,Massachusetts,Boston,15
2016,Ethiopia,Massachusetts,South Boston,3
2016,Ethiopia,Massachusetts,Worcester,1
2016,Ethiopia,Michigan,Ann Arbor,3
2016,Ethiopia,Michigan,East Lansing,4
2016,Ethiopia,Michigan,Grand Rapids,6
2016,Ethiopia,Michigan,Lansing,10
2016,Ethiopia,Minnesota,Apple Valley,7
2016,Ethiopia,Minnesota,Austin,33
2016,Ethiopia,Minnesota,Blaine,1
2016,Ethiopia,Minnesota,Brooklyn Center,1
2016,Ethiopia,Minnesota,Brooklyn Park,7
2016,Ethiopia,Minnesota,Burnsville,6
2016,Ethiopia,Minnesota,Coon Rapids,11
2016,Ethiopia,Minnesota,Cottage Grove,1
2016,Ethiopia,Minnesota,Eagan,2
2016,Ethiopia,Minnesota,Faribault,1
2016,Ethiopia,Minnesota,Fridley,13
2016,Ethiopia,Minnesota,Marshall,3
2016,Ethiopia,Minnesota,Minneapolis,100
2016,Ethiopia,Minnesota,New Brighton,4
2016,Ethiopia,Minnesota,Owatonna,4
2016,Ethiopia,Minnesota,Richfield,14
2016,Ethiopia,Minnesota,Rochester,22
2016,Ethiopia,Minnesota,Roseville,2
2016,Ethiopia,Minnesota,Saint Cloud,16
2016,Ethiopia,Minnesota,Saint Paul,18
2016,Ethiopia,Minnesota,Waite Park,2
2016,Ethiopia,Minnesota,Willmar,7
2016,Ethiopia,Minnesota,Woodbury,2
2016,Ethiopia,Missouri,Columbia,6
2016,Ethiopia,Missouri,Kansas City,15
2016,Ethiopia,Missouri,Saint Louis,19
2016,Ethiopia,Montana,Missoula,3
2016,Ethiopia,Nebraska,Omaha,15
2016,Ethiopia,Nevada,Las Vegas,19
2016,Ethiopia,New Jersey,Jersey City,10
2016,Ethiopia,New York,Buffalo,21
2016,Ethiopia,New York,Rochester,3
2016,Ethiopia,New York,Syracuse,27
2016,Ethiopia,North Carolina,Charlotte,5
2016,Ethiopia,North Carolina,Durham,15
2016,Ethiopia,North Carolina,Greensboro,16
2016,Ethiopia,North Carolina,High Point,12
2016,Ethiopia,North Carolina,Raleigh,4
2016,Ethiopia,North Carolina,Sanford,2
2016,Ethiopia,North Carolina,Winston-Salem,9
2016,Ethiopia,North Dakota,Fargo,3
2016,Ethiopia,North Dakota,Grand Forks,4
2016,Ethiopia,Ohio,Columbus,18
2016,Ethiopia,Ohio,Dayton,4
2016,Ethiopia,Ohio,Galena,1
2016,Ethiopia,Oregon,Portland,19
2016,Ethiopia,Pennsylvania,Erie,13
2016,Ethiopia,Pennsylvania,Lancaster,17
2016,Ethiopia,Pennsylvania,Philadelphia,2
2016,Ethiopia,Pennsylvania,Pittsburgh,2
2016,Ethiopia,Pennsylvania,Scranton,4
2016,Ethiopia,South Dakota,Sioux Falls,19
2016,Ethiopia,Tennessee,Memphis,1
2016,Ethiopia,Tennessee,Nashville,18
2016,Ethiopia,Texas,Amarillo,10
2016,Ethiopia,Texas,Dallas,10
2016,Ethiopia,Texas,Fort Worth,23
2016,Ethiopia,Texas,Houston,24
2016,Ethiopia,Texas,Hutchins,1
2016,Ethiopia,Texas,Missouri City,7
2016,Ethiopia,Texas,San Antonio,4
2016,Ethiopia,Utah,Herriman,2
2016,Ethiopia,Utah,Salt Lake City,19
2016,Ethiopia,Vermont,Burlington,1
2016,Ethiopia,Virginia,Alexandria,2
2016,Ethiopia,Virginia,Charlottesville,1
2016,Ethiopia,Virginia,Falls Church,2
2016,Ethiopia,Virginia,Harrisonburg,4
2016,Ethiopia,Virginia,Newport News,1
2016,Ethiopia,Virginia,Richmond,7
2016,Ethiopia,Washington,Kent,9
2016,Ethiopia,Washington,Seatac,3
2016,Ethiopia,Washington,Seattle,38
2016,Ethiopia,Washington,Spokane,14
2016,Ethiopia,Washington,Tacoma,1
2016,Ethiopia,Washington,Tukwila,3
2016,Ethiopia,Washington,Vancouver,2
2016,Ethiopia,Wisconsin,Madison,1
2016,Ethiopia,Wisconsin,Milwaukee,4
2016,Gabon,North Carolina,Dobson,2
2016,Gambia,Colorado,Aurora,4
2016,Gambia,Texas,Houston,1
2016,Georgia,Colorado,Aurora,1
2016,Georgia,Washington,Vancouver,10
2016,Guatemala,California,Anaheim,1
2016,Guatemala,California,Long Beach,1
2016,Guatemala,California,Los Angeles,2
2016,Guatemala,California,Newbury Park,4
2016,Guatemala,California,Oakland,5
2016,Guatemala,Florida,Miami,1
2016,Guatemala,Florida,West Palm Beach,1
2016,Guatemala,Georgia,Atlanta,2
2016,Guatemala,Maryland,Silver Spring,3
2016,Guatemala,Massachusetts,Chelsea,2
2016,Guatemala,New York,New York,1
2016,Guatemala,Rhode Island,Central Falls,1
2016,Guinea,Connecticut,New Haven,3
2016,Guinea,Illinois,Wheaton,2
2016,Honduras,California,Bell Gardens,2
2016,Honduras,California,Compton,1
2016,Honduras,California,Fontana,1
2016,Honduras,California,Los Angeles,9
2016,Honduras,California,Mendota,2
2016,Honduras,California,Oakland,2
2016,Honduras,California,Winnetka,1
2016,Honduras,Colorado,Denver,2
2016,Honduras,Connecticut,Bridgeport,1
2016,Honduras,Florida,Davie,1
2016,Honduras,Florida,Lehigh Acres,3
2016,Honduras,Florida,Miami,10
2016,Honduras,Florida,Miami Springs,5
2016,Honduras,Florida,North Lauderdale,2
2016,Honduras,Florida,Orlando,2
2016,Honduras,Georgia,Atlanta,3
2016,Honduras,Georgia,Doraville,2
2016,Honduras,Georgia,Gainesville,1
2016,Honduras,Georgia,Lawrenceville,1
2016,Honduras,Georgia,Lithia Springs,1
2016,Honduras,Georgia,Norcross,4
2016,Honduras,Georgia,Roswell,1
2016,Honduras,Georgia,Woodstock,1
2016,Honduras,Illinois,Addison,1
2016,Honduras,Illinois,Chicago,2
2016,Honduras,Illinois,Waukegan,2
2016,Honduras,Indiana,Fort Wayne,1
2016,Honduras,Indiana,Indianapolis,2
2016,Honduras,Maine,Portland,6
2016,Honduras,Maryland,Baltimore,2
2016,Honduras,Maryland,Gaithersburg,2
2016,Honduras,Maryland,Hyattsville,1
2016,Honduras,Maryland,Silver Spring,6
2016,Honduras,Massachusetts,Lawrence,1
2016,Honduras,Massachusetts,Methuen,1
2016,Honduras,New Jersey,Elizabeth,2
2016,Honduras,New Mexico,Clovis,2
2016,Honduras,New York,Islandia,1
2016,Honduras,New York,New York,3
2016,Honduras,New York,Yonkers,2
2016,Honduras,North Carolina,Charlotte,2
2016,Honduras,North Carolina,Durham,2
2016,Honduras,North Carolina,Wilmington,3
2016,Honduras,Rhode Island,Central Falls,1
2016,Honduras,South Carolina,Anderson,1
2016,Honduras,South Carolina,Columbia,2
2016,Honduras,Texas,Austin,4
2016,Honduras,Texas,Dallas,7
2016,Honduras,Texas,Houston,14
2016,Honduras,Texas,Pearland,1
2016,Honduras,Texas,Round Rock,1
2016,Honduras,Virginia,Falls Church,1
2016,Honduras,Virginia,Harrisonburg,2
2016,Honduras,Virginia,Vienna,2
2016,Honduras,Virginia,Woodbridge,1
2016,Honduras,Washington,Seattle,1
2016,India,Nebraska,Omaha,1
2016,India,Ohio,Columbus,1
2016,India,Pennsylvania,Pittsburgh,2
2016,India,Texas,Houston,1
2016,Indonesia,Texas,Austin,1
2016,Iran,Arizona,Glendale,18
2016,Iran,Arizona,Mesa,3
2016,Iran,Arizona,Phoenix,45
2016,Iran,Arizona,Scottsdale,2
2016,Iran,Arizona,Tucson,4
2016,Iran,California,Anaheim,9
2016,Iran,California,Bell Canyon,3
2016,Iran,California,Beverly Hills,2
2016,Iran,California,Buena Park,2
2016,Iran,California,Burbank,49
2016,Iran,California,Carmichael,2
2016,Iran,California,Chatsworth,5
2016,Iran,California,Citrus Heights,5
2016,Iran,California,Colton,3
2016,Iran,California,Corona,2
2016,Iran,California,El Dorado Hills,3
2016,Iran,California,Elk Grove,2
2016,Iran,California,Encino,9
2016,Iran,California,Escondido,6
2016,Iran,California,Folsom,3
2016,Iran,California,Fresno,4
2016,Iran,California,Garden Grove,1
2016,Iran,California,Glendale,"1,194"
2016,Iran,California,Granada Hills,5
2016,Iran,California,Huntington Beach,5
2016,Iran,California,Irvine,14
2016,Iran,California,La Canada Flintridge,4
2016,Iran,California,La Crescenta,3
2016,Iran,California,Laguna Niguel,2
2016,Iran,California,Lake Fores,1
2016,Iran,California,Lake Forest,5
2016,Iran,California,Long Beach,1
2016,Iran,California,Los Altos Hills,1
2016,Iran,California,Los Angeles,428
2016,Iran,California,Los Gatos,88
2016,Iran,California,Mission Viejo,13
2016,Iran,California,Modesto,4
2016,Iran,California,Montrose,4
2016,Iran,California,Moraga,1
2016,Iran,California,North Hollywood,2
2016,Iran,California,Northridge,7
2016,Iran,California,Oakland,8
2016,Iran,California,Pleasant Hill,1
2016,Iran,California,Pomona,3
2016,Iran,California,Poway,1
2016,Iran,California,Rancho Cordova,2
2016,Iran,California,Rancho Sant,1
2016,Iran,California,Reseda,19
2016,Iran,California,Sacramento,42
2016,Iran,California,San Diego,77
2016,Iran,California,San Francisco,1
2016,Iran,California,San Jose,28
2016,Iran,California,Santa Ana,1
2016,Iran,California,Santa Monica,3
2016,Iran,California,Sherman Oaks,6
2016,Iran,California,Sun Valley,5
2016,Iran,California,Sunland,11
2016,Iran,California,Sylmar,7
2016,Iran,California,Tarzana,7
2016,Iran,California,Thousand Oaks,4
2016,Iran,California,Tujunga,17
2016,Iran,California,Turlock,99
2016,Iran,California,Upland,2
2016,Iran,California,Valencia,2
2016,Iran,California,Valley Village,4
2016,Iran,California,Van Nuys,4
2016,Iran,California,Walnut Creek,14
2016,Iran,California,West Hills,5
2016,Iran,California,Winnetka,1
2016,Iran,California,Woodland Hills,6
2016,Iran,California,Yorba Linda,2
2016,Iran,Colorado,Colorado Springs,1
2016,Iran,Colorado,Denver,17
2016,Iran,Colorado,Greeley,2
2016,Iran,Colorado,Lakewood,2
2016,Iran,Connecticut,Hartford,1
2016,Iran,Connecticut,New Haven,6
2016,Iran,Florida,Clearwater,12
2016,Iran,Florida,Delray Beach,4
2016,Iran,Florida,Jacksonville,26
2016,Iran,Florida,Lauderdale Lakes,2
2016,Iran,Florida,Miami,2
2016,Iran,Florida,Miami Springs,4
2016,Iran,Florida,North Miami,3
2016,Iran,Florida,Palm Beach Gardens,4
2016,Iran,Florida,Sanford,2
2016,Iran,Florida,Tampa,3
2016,Iran,Florida,Weston,1
2016,Iran,Florida,Winter Park,1
2016,Iran,Georgia,Alpharetta,3
2016,Iran,Georgia,Atlanta,103
2016,Iran,Georgia,Chamblee,2
2016,Iran,Georgia,Clarkston,3
2016,Iran,Georgia,Decatur,3
2016,Iran,Georgia,Duluth,2
2016,Iran,Georgia,Lawrenceville,8
2016,Iran,Georgia,Marietta,12
2016,Iran,Georgia,Powder Springs,3
2016,Iran,Georgia,Roswell,18
2016,Iran,Georgia,Sandy Springs,4
2016,Iran,Georgia,Savannah,22
2016,Iran,Georgia,Snellville,1
2016,Iran,Georgia,Stone Mountain,3
2016,Iran,Georgia,Woodstock,4
2016,Iran,Idaho,Boise,8
2016,Iran,Idaho,Twin Falls,18
2016,Iran,Illinois,Aurora,5
2016,Iran,Illinois,Batavia,6
2016,Iran,Illinois,Carol Stream,8
2016,Iran,Illinois,Chicago,76
2016,Iran,Illinois,Des Plaines,1
2016,Iran,Illinois,Glenview,5
2016,Iran,Illinois,Hoffman Estates,1
2016,Iran,Illinois,Niles,3
2016,Iran,Illinois,Plainfield,3
2016,Iran,Illinois,Rockford,2
2016,Iran,Illinois,Skokie,1
2016,Iran,Illinois,Warrenville,2
2016,Iran,Illinois,West Chicago,3
2016,Iran,Illinois,Wheaton,4
2016,Iran,Illinois,Wheeling,1
2016,Iran,Illinois,Wilmette,5
2016,Iran,Illinois,Winfield,2
2016,Iran,Indiana,Fort Wayne,1
2016,Iran,Indiana,Zionsville,1
2016,Iran,Kansas,Fairway,4
2016,Iran,Kansas,Lawrence,5
2016,Iran,Kansas,Olathe,1
2016,Iran,Kansas,Overland Park,6
2016,Iran,Kentucky,Louisville,3
2016,Iran,Louisiana,Kenner,1
2016,Iran,Maine,Portland,2
2016,Iran,Maryland,Baltimore,3
2016,Iran,Maryland,Columbia,7
2016,Iran,Maryland,Gaithersburg,1
2016,Iran,Maryland,Glen Burnie,1
2016,Iran,Maryland,Lutherville,2
2016,Iran,Maryland,Lutherville-Timonium,1
2016,Iran,Maryland,Riverdale,7
2016,Iran,Maryland,Silver Spring,50
2016,Iran,Massachusetts,Boston,5
2016,Iran,Massachusetts,Bourne,2
2016,Iran,Massachusetts,Chestnut Hill,2
2016,Iran,Massachusetts,Quincy,2
2016,Iran,Massachusetts,South Boston,3
2016,Iran,Massachusetts,Springfield,12
2016,Iran,Massachusetts,Waltham,1
2016,Iran,Massachusetts,Worcester,1
2016,Iran,Michigan,Ann Arbor,7
2016,Iran,Michigan,Battle Creek,1
2016,Iran,Michigan,Clinton Township,2
2016,Iran,Michigan,Grand Rapids,5
2016,Iran,Michigan,Lansing,3
2016,Iran,Michigan,Troy,1
2016,Iran,Minnesota,Maple Grove,3
2016,Iran,Minnesota,Minneapolis,3
2016,Iran,Minnesota,Plymouth,2
2016,Iran,Minnesota,Roseville,2
2016,Iran,Minnesota,Saint Paul,1
2016,Iran,Missouri,Hazelwood,3
2016,Iran,Missouri,Kansas City,1
2016,Iran,Missouri,Saint Louis,6
2016,Iran,Nebraska,Lincoln,22
2016,Iran,Nevada,Las Vegas,96
2016,Iran,New Jersey,East Orange,3
2016,Iran,New Jersey,Elizabeth,3
2016,Iran,New Jersey,Jersey City,1
2016,Iran,New York,Albany,3
2016,Iran,New York,Buffalo,5
2016,Iran,New York,Colonie,1
2016,Iran,New York,New York,32
2016,Iran,New York,Northport,1
2016,Iran,New York,Rochester,1
2016,Iran,New York,Williamsville,1
2016,Iran,North Carolina,Charlotte,10
2016,Iran,North Carolina,Durham,1
2016,Iran,North Carolina,High Point,6
2016,Iran,North Carolina,Raleigh,8
2016,Iran,North Carolina,Winston-Salem,1
2016,Iran,North Dakota,Fargo,4
2016,Iran,Ohio,Cleveland Heights,4
2016,Iran,Ohio,Columbus,12
2016,Iran,Ohio,Cuyahoga Falls,2
2016,Iran,Ohio,Doylestown,2
2016,Iran,Ohio,Dublin,1
2016,Iran,Ohio,Middletown,1
2016,Iran,Oklahoma,Oklahoma City,3
2016,Iran,Oklahoma,Tulsa,2
2016,Iran,Oregon,Beaverton,3
2016,Iran,Oregon,Eugene,1
2016,Iran,Oregon,Portland,39
2016,Iran,Oregon,Salem,1
2016,Iran,Oregon,Scappoose,3
2016,Iran,Oregon,Tualatin,1
2016,Iran,Pennsylvania,Allentown,1
2016,Iran,Pennsylvania,Philadelphia,8
2016,Iran,Tennessee,Antioch,2
2016,Iran,Tennessee,Murfreesboro,1
2016,Iran,Tennessee,Nashville,11
2016,Iran,Tennessee,Smyrna,3
2016,Iran,Texas,Allen,3
2016,Iran,Texas,Amarillo,51
2016,Iran,Texas,Arlington,2
2016,Iran,Texas,Aubrey,3
2016,Iran,Texas,Austin,40
2016,Iran,Texas,Carrollton,8
2016,Iran,Texas,Cedar Park,5
2016,Iran,Texas,Conroe,3
2016,Iran,Texas,Dallas,108
2016,Iran,Texas,Dickinson,2
2016,Iran,Texas,Fort Worth,8
2016,Iran,Texas,Frisco,12
2016,Iran,Texas,Houston,108
2016,Iran,Texas,Humble,1
2016,Iran,Texas,Irving,5
2016,Iran,Texas,Katy,5
2016,Iran,Texas,Lewisville,2
2016,Iran,Texas,Mckinney,2
2016,Iran,Texas,Pflugerville,3
2016,Iran,Texas,Plano,19
2016,Iran,Texas,Richardson,3
2016,Iran,Texas,Round Rock,1
2016,Iran,Texas,San Antonio,142
2016,Iran,Texas,Savannah,1
2016,Iran,Utah,Salt Lake City,9
2016,Iran,Utah,Sandy,3
2016,Iran,Utah,Saratoga Springs,3
2016,Iran,Vermont,Middlebury,3
2016,Iran,Virginia,Arlington,1
2016,Iran,Virginia,Cave Spring,2
2016,Iran,Virginia,Charlottesville,6
2016,Iran,Virginia,Chesapeake,4
2016,Iran,Virginia,Clifton,1
2016,Iran,Virginia,Fairfax,6
2016,Iran,Virginia,Falls Church,37
2016,Iran,Virginia,Goode,1
2016,Iran,Virginia,Harrisonburg,3
2016,Iran,Virginia,Herndon,1
2016,Iran,Virginia,Leesburg,1
2016,Iran,Virginia,Lynchburg,2
2016,Iran,Virginia,Manassas,4
2016,Iran,Virginia,Newport News,1
2016,Iran,Virginia,Oakton,2
2016,Iran,Virginia,Richmond,5
2016,Iran,Virginia,Sterling,3
2016,Iran,Virginia,Vienna,8
2016,Iran,Virginia,Yorktown,5
2016,Iran,Washington,Bothell,4
2016,Iran,Washington,Kent,56
2016,Iran,Washington,Kirkland,9
2016,Iran,Washington,Lynnwood,4
2016,Iran,Washington,Seattle,176
2016,Iran,Washington,Spokane,5
2016,Iran,Washington,Tukwila,1
2016,Iraq,Alabama,Mobile,23
2016,Iraq,Alaska,Anchorage,1
2016,Iraq,Arizona,Chandler,6
2016,Iraq,Arizona,Gilbert,7
2016,Iraq,Arizona,Glendale,160
2016,Iraq,Arizona,Goodyear,3
2016,Iraq,Arizona,Peoria,20
2016,Iraq,Arizona,Phoenix,206
2016,Iraq,Arizona,Surprise,3
2016,Iraq,Arizona,Tempe,2
2016,Iraq,Arizona,Tucson,72
2016,Iraq,Arizona,Youngtown,6
2016,Iraq,Arkansas,Fayetteville,10
2016,Iraq,California,Anaheim,62
2016,Iraq,California,Antelope,1
2016,Iraq,California,Apple Valley,9
2016,Iraq,California,Burlingame,4
2016,Iraq,California,Carmichael,20
2016,Iraq,California,Chula Vista,3
2016,Iraq,California,Citrus Heights,5
2016,Iraq,California,Corona,3
2016,Iraq,California,Downey,5
2016,Iraq,California,Dublin,1
